year,open,high,low,close,volume,sma5,sma10,sma15,sma20,ema5,ema10,ema15,ema20,upperband,middleband,lowerband,HT_TRENDLINE,KAMA10,KAMA20,KAMA30,SAR,TRIMA5,TRIMA10,TRIMA20,ADX5,ADX10,ADX20,APO,CCI5,CCI10,CCI15,macd510,macd520,macd1020,macd1520,macd1226,MOM10,MOM15,MOM20,ROC5,ROC10,ROC20,PPO,RSI14,RSI8,slowk,slowd,fastk,fastd,fastksr,fastdsr,ULTOSC,WILLR,ATR,Trange,TYPPRICE,HT_DCPERIOD,BETA,month,quarter,Company
2016,3112.156107576005,3115.3181187795726,3108.938918801327,3112.1192527329094,4934.911296024365,3112.123917985551,3112.1308272148926,3112.1391080654817,3112.1482132757005,3112.124265508596,3112.1318432421126,3112.140336910618,3112.149211298658,3118.8881951494777,3112.123917985551,3105.359640821624,3112.0424344507674,3112.141283641856,3112.349028308531,3112.38691524214,4385.6,3112.124001445015,3112.130382788543,3112.1473364052877,43.04981577969452,32.40922767777575,24.51901120465608,-0.02560759204370512,-0.39673006322684834,0.378592424574013,1.5026241962874878,-0.007577733516257758,-0.024945790061730828,-0.017368056545473066,-0.008874388040096878,-0.02491961095039459,-0.029001468428781204,-0.04838472834067551,-0.06846685157992068,0.00048374902262899536,0.0008340042818111712,0.0015846049782395804,-0.0007898942990840193,50.24341408956288,50.28026627794013,49.42294997191756,49.42095679041629,49.42355069518505,49.42294997191756,49.25043659939628,49.253386632900146,49.57493248056635,-49.88519808095321,6.515616184343679,6.516223418719733,3112.125430104603,21.346525704980685,0.4334179501568606,6.557350301843694,2.50709740577582,DRREDDY
2017,2553.1094226402856,2555.682149421559,2550.3421288787977,2552.99519137204,7369.106227700292,2553.064982700841,2553.1522953832914,2553.239025300032,2553.325142853298,2553.064939180587,2553.1518497662255,2553.2383874580496,2553.324761913125,2558.575976162443,2553.064982700841,2547.5539892392394,2553.4666821532655,2553.187765065351,2553.504452149243,2553.746986568976,4385.6,2553.064922098552,2553.1523822394865,2553.3256602374804,42.413610910277704,31.744137444657294,24.09254226939472,-0.2412902053336501,-5.348332686534101,-6.874560830986964,-8.469482256780955,-0.08691058563853693,-0.25982273253783983,-0.1729121468993029,-0.08637445507527285,-0.24179910740938523,-0.348456589901611,-0.5198021407719753,-0.6912585144339929,-0.005544903182953828,-0.011044251806063582,-0.021734588500041695,-0.008816467668976083,48.846958254177146,48.744235771157776,49.10126529596791,49.10265786924526,49.10187176540705,49.10126529596791,49.019990456260324,49.0170377065479,49.86998430774244,-51.465180044677595,5.447560472506275,5.44624283706345,2553.006489890799,21.577508202371103,0.46972573516929805,6.515407071034707,2.4978916639636717,DRREDDY
2018,2311.9433594387338,2314.9599499646492,2308.759998912275,2311.902781856747,11029.857779953229,2311.880572143347,2311.852721759946,2311.8246427729705,2311.796332327204,2311.880560428608,2311.852522545591,2311.824212620102,2311.7957127197287,2318.3551721163694,2311.880572143347,2305.405972170325,2311.58841540318,2312.1111811219594,2312.2850678549094,2312.3276131177777,4385.6,2311.880553878508,2311.8528121316695,2311.796529901571,41.262247297391234,30.899100037016623,23.641658092913907,0.0796100366101899,-2.917690542727304,-3.9416736227305353,-4.4551942419732615,0.028037883017051728,0.08484770887960316,0.05680982586255144,0.028499900373736366,0.07988492711028533,0.11148637624408553,0.1684831674552674,0.22660847337793008,0.003484909747794077,0.006909748432388407,0.01382902699176074,0.0031976838135223144,49.87596733427023,49.62697544395316,50.091267253983496,50.0905902463178,50.09106873508687,50.091267253983496,49.173306727213294,49.17296245579526,50.49634698098082,-50.28170831956351,6.318023660450899,6.317898515255331,2311.8742435778904,21.826081280830067,0.5266733557248827,6.451949747103932,2.4948604992657857,DRREDDY
2019,2702.8987820862917,2705.9426269797923,2699.7307345712725,2702.8437793555436,9534.862807209176,2702.816144729631,2702.780516384496,2702.744777535044,2702.7087991534845,2702.8158858402926,2702.7802564385997,2702.744221839922,2702.7079751287633,2709.2520255519953,2702.816144729631,2696.3802639072665,2702.600393417272,2702.567019910373,2702.4262726311485,2702.354828896606,4385.6,2702.816214330913,2702.78068186775,2702.708994577213,40.463193624514886,29.321212378327196,21.411519968025345,0.10109291194038042,1.241361746366092,2.1858265632710863,2.8945269501051234,0.03562940169287292,0.10791071152890902,0.07228130983603609,0.036246711158592446,0.10149253109166666,0.14208629164391043,0.21335335882031678,0.2869606772255598,0.0036284619559069195,0.007066508519085492,0.014009374711364797,0.0036951561072007793,50.48308349477836,50.47416010291537,50.78746416989929,50.78885681404994,50.78643349986169,50.78746416989929,50.22537723973772,50.2275441329235,50.354875440265516,-49.10523566953573,6.292422239867237,6.292717094483877,2702.8390469688698,21.143334320055523,0.4880379121041346,6.452867285636264,2.4927362097214636,DRREDDY
2020,4090.4818283284612,4096.212264150943,4084.3425166090888,4090.463619452564,19810.527664097794,4090.214781823002,4089.906650013293,4089.60017610062,4089.295158517164,4090.2155031773614,4089.908097233201,4089.6021362308957,4089.296779296995,4102.454616571541,4090.214781823002,4077.9749470744637,4088.880406341417,4089.7921973537177,4089.498444151545,4089.771181348617,3312.2984825936755,4090.214684175486,4089.9059734253588,4089.293832373669,40.57815690865197,29.429469704277007,21.386371015148665,0.8542446697416869,-2.889557078813617,-3.2898202817323234,-3.781088523033433,0.3074059441606794,0.9187238803662418,0.6113179362055623,0.30535693390084967,0.8549418160952229,1.232110018602179,1.8408105235184693,2.4481743289928244,0.017362831457187127,0.03434841760755387,0.0683476065513681,0.021785307556698892,50.07358583041442,49.774174414376496,50.512010546864815,50.50747779274762,50.5161721397881,50.512010546864815,48.89229930675791,48.88852461943079,51.57915638667878,-50.45610212158182,12.021835861683137,12.024839224023362,4090.339466737532,21.59919086810691,0.5206332479215918,6.520914164230667,2.504703693861281,DRREDDY
2021,4900.5930972064625,4905.843072891338,4894.9662857297235,4900.412808666991,10600.009617982385,4900.445705408736,4900.48508510294,4900.523202752076,4900.560766331683,4900.4452816889925,4900.484259557331,4900.522697073008,4900.561156509234,4911.496436974895,4900.445705408736,4889.394973842577,4900.9065902899465,4900.344965991249,4900.16766318089,4899.5077166986275,1872.9499999999998,4900.445745762601,4900.48553907515,4900.561427011744,41.42479508307015,29.922011286021593,21.817052306784653,-0.10602180330648334,-1.8219264742307284,-1.1479378824100444,-0.6740637374441769,-0.038977868338331265,-0.11587482024228209,-0.07689695190395082,-0.0384594362265589,-0.10791563542255335,-0.1567082725455233,-0.23026422434754412,-0.30711082293186365,-0.0008506789733517598,-0.001573782068272186,-0.003107486013445509,-0.002073392708782107,49.894813669931665,49.83828846925022,49.77533928312044,49.77889533158785,49.77219186886742,49.77533928312044,49.27609793288034,49.28008041529265,50.195429162382815,-50.14456503773018,10.97835796727728,10.975963149078694,4900.407389096017,22.030059312910943,0.5080884652809206,6.568973901766899,2.513535419030637,DRREDDY
2022,4494.228137254902,4499.140352941176,4488.918960784314,4494.026647058823,5237.730980392157,4494.486709803884,4495.064572549026,4495.647300653579,4496.221300980416,4494.48741916505,4495.064484696363,4495.638441648828,4496.210253933074,4505.020170670588,4494.486709803884,4483.953248937179,4496.632793506698,4496.2149028868325,4497.873724716904,4498.164561387275,1872.95,4494.486714387793,4495.063452940971,4496.22485720198,43.169109398592916,31.769144974526956,22.688946560639536,-1.605109602873768,-3.5306116085308887,-4.919454924504747,-7.41367744246847,-0.5770655313134072,-1.7228347680234395,-1.1457692367100323,-0.5718122842455705,-1.6017770837234795,-2.322039215686274,-3.4674313725490187,-4.590215686274509,-0.02415513641827128,-0.04884771321446299,-0.09664261740303676,-0.03478484010903586,48.36175619181642,48.70564240410356,49.820733898474444,49.81677701833507,49.823523654244944,49.820733898474444,50.27753119076496,50.26479369399753,50.46448658608129,-51.055064885664144,10.336590355131312,10.354254901960747,4494.028653594771,22.39225598849368,0.4587147499098195,1.411764705882353,1.0,DRREDDY
2015,1759.7419468450337,1762.0307476026992,1757.3466792944241,1759.6842784420503,1065.8315378240795,1759.6807588492966,1759.6766858056137,1759.6725581074147,1759.6682862258804,1759.68083092217,1759.6766706051376,1759.6725714328436,1759.668594453763,1764.9660009573815,1759.6807588492966,1754.3955167412116,1759.5994120163398,1759.375214422609,1759.4174669274992,1759.1609906049634,1442.484242926483,1759.68074034697,1759.6766280928057,1759.6683779615498,43.08989608438097,32.090395959774135,24.63037676823155,0.011753679804833017,0.029499253229214734,-0.05360425653794484,-0.249609578894524,0.004160317032234561,0.01223646840501845,0.008076082135413097,0.0039738029661626805,0.01094861547853816,0.016476263762282457,0.025446904226352544,0.033648040724517596,0.0020274324341031887,0.003995621659080782,0.00809411372218169,0.000758628173604706,50.15482868354783,50.10892351656099,50.68403571008456,50.68212979902265,50.68543190129658,50.68403571008456,49.74202721948165,49.74168936320947,50.35334409526415,-49.017165791664745,4.7800557746986705,4.779190836983556,1759.6872351130578,22.016805045436886,0.4629728506229763,7.022019651947437,2.640108914407482,EICHERMOT
2016,2052.3492141186707,2054.726657421004,2049.8410806548104,2052.2905803012995,771.8434763691739,2052.2368428780937,2052.1693329526483,2052.101627961785,2052.0342810137668,2052.2367792222785,2052.169326459588,2052.10198600816,2052.0347738314404,2057.612667229068,2052.2368428780937,2046.8610185271186,2051.8949939887507,2052.1593792705357,2052.2161975011054,2052.282847542864,1390.0,2052.2368698362,2052.1694221460484,2052.03413360404,42.36748192768969,31.52865006633534,24.12783816364582,0.18850091619577553,-1.6458460162403319,-1.2528547561944123,0.30114052262533236,0.0674527626908176,0.20200539083778746,0.13455262814696986,0.06721217671929983,0.1881157682669481,0.27047098493500843,0.4046772175993909,0.538951433077718,0.008165438000614048,0.016437060862119705,0.032931985420567036,0.009851004696193918,50.39251107967522,50.19292085395475,49.957526286763915,49.958177666526375,49.95652701506941,49.957526286763915,49.13290133923349,49.13452214227592,50.15223623181021,-49.780102413071724,4.9724248728861555,4.974772937401431,2052.286106125705,22.12508926077408,0.4472545449244373,6.557350301843694,2.50709740577582,EICHERMOT
2017,2806.78427127257,2809.4296248243054,2803.9891555843874,2806.7300383825277,531.7824089090713,2806.637416477436,2806.5229424802883,2806.4100693768764,2806.297181452056,2806.637753135944,2806.523873306463,2806.4107569282482,2806.2979701493327,2812.560513336679,2806.637416477436,2800.7143196181933,2806.201387282853,2806.6596765719537,2806.417559462994,2806.429275580268,1390.0,2806.6374017342396,2806.522474411591,2806.2967281013325,43.16393453657416,32.06400663444829,24.211385730386667,0.3157396260327537,-1.7663686921359598,-1.896475010429583,-0.9521566638090658,0.11387982948118125,0.33978298661138456,0.22590315713020326,0.11278677891579156,0.3158147294202976,0.45580062709482105,0.6812141853173316,0.9063601470429234,0.009628041980182318,0.01898898776272784,0.03792035713299514,0.012285976770155364,50.46723764329816,50.23876775970872,50.47164628117623,50.47043586994771,50.472947388262874,50.47164628117623,49.683830778312604,49.683497745805845,50.66297021046793,-49.764435149571675,5.519724139624402,5.520521137420267,2806.716272930407,21.922936020287924,0.4144317513072296,6.515407071034707,2.4978916639636717,EICHERMOT
2018,2726.0590308370042,2729.091434165443,2722.720873443194,2725.937874585305,849.3159297329635,2726.0166574210084,2726.1130497090558,2726.207964685201,2726.302349350091,2726.016168186293,2726.1119619425845,2726.2066439375085,2726.300697498045,2732.8838209743903,2726.0166574210084,2719.149493867627,2726.3408370474094,2726.2131959529006,2726.452400897048,2726.6580900171953,1390.0,2726.016788382875,2726.1135147114564,2726.3031082286907,43.98551366577927,32.85854417940762,24.741644431952615,-0.2639155590771427,-2.1996464718642845,-4.094954442050267,-5.046876159921442,-0.09579375629188137,-0.28452931175220664,-0.18873555546032525,-0.09405356053644207,-0.26312249799662335,-0.3848371131777887,-0.5725566976668298,-0.7597242617066406,-0.00620981097512794,-0.012245969307358336,-0.024161854666709236,-0.009907813763439981,49.40875715376116,49.37178285412344,50.452406802929914,50.454568091679505,50.44996953150429,50.452406802929914,50.144284168361914,50.144811283341866,50.83108875069667,-50.26678988414195,6.4760263942687795,6.474756621526085,2725.9167273979806,22.078058881604044,0.42561182134776815,6.451949747103932,2.4948604992657857,EICHERMOT
2019,1986.2155652648826,1988.8420972146366,1983.4894074276351,1986.1544593118513,1884.3780993992355,1986.1620120153084,1986.170894593139,1986.1787243764975,1986.186431867838,1986.161811726118,1986.1702675032361,1986.178302426121,1986.1862851684643,1991.6763541696034,1986.1620120153084,1980.6476698610131,1986.0599096108767,1986.0883020066535,1986.1650396571142,1986.275879901008,1390.0,1986.1619606720585,1986.1711409976217,1986.1868180899046,41.90423176991997,30.718639764666996,23.270913284150947,-0.021465991688361306,-1.9981177275984434,-2.735398685357186,-3.207001527622962,-0.008455777118108895,-0.0244734423462712,-0.016017665228162302,-0.007982742342924953,-0.022477936853932578,-0.03413162206444565,-0.04893773894046966,-0.06421081376297103,0.00045845707436424686,0.0011483742729063945,0.0026606327408993553,-0.0008880247649094741,49.59324437201775,49.48537469656733,49.45047801531029,49.45155478040171,49.45006603773278,49.45047801531029,49.255503417132935,49.25550341713403,49.912362301309706,-50.99090989329203,5.417882298569501,5.418282359366476,1986.1619879847078,21.594520342723538,0.46676060801533603,6.452867285636264,2.4927362097214636,EICHERMOT
2020,1966.972539328231,1970.2376222363946,1963.6797911352041,1966.9399872448978,10117.276892006803,1966.9098166454398,1966.8732424532454,1966.8380438633926,1966.8034203603347,1966.9101227943543,1966.8741944066662,1966.839086277627,1966.8043225087256,1973.7180914635082,1966.9098166454398,1960.1015418273719,1966.8078452002671,1966.7774514944053,1966.6860812659122,1966.4647285473957,2898.042942176871,1966.9097830068702,1966.8729405824965,1966.8026756823722,41.95588296490919,30.87232211138207,22.9385830374462,0.09689411220154179,-1.0716408904209702,-0.4787240553288459,0.21765831915685127,0.03592838768795412,0.10580028562871793,0.06987189794076382,0.034763768901624345,0.09728905859397903,0.14507068452380953,0.21300223214285713,0.28143335459183677,0.005487883703941633,0.010502088688507024,0.020207847875398196,0.004121208352370915,50.02821427831354,49.94379586149781,49.60936547382396,49.60804187844266,49.61012793478127,49.60936547382396,49.584545190608516,49.58388800010117,49.892719016063964,-50.210267972319215,6.670158791225748,6.670131802721088,1966.9524668721656,22.099500214914606,0.4865110127752114,6.52078018707483,2.504676870748299,EICHERMOT
2021,2646.39872480683,2649.8931269249474,2642.6414816015563,2646.3393418706437,13200.369049548819,2646.3324482628623,2646.324275139146,2646.316515372569,2646.30890068623,2646.3325825615616,2646.324487840212,2646.316343868035,2646.3080247564485,2653.858704356903,2646.3324482628623,2638.8061921688213,2646.2277438926526,2646.4624520759526,2646.5024703119566,2646.394354347347,3348.0,2646.3324030122335,2646.324237405708,2646.308670048705,40.58688843789074,29.197027953625543,21.42620495086683,0.021893240674519886,-2.5744572483496495,-2.3973997663050053,-2.399675189636145,0.008094721349677994,0.024557805113014183,0.016463083763336193,0.008319111586535378,0.023348042178520767,0.03293078294699302,0.047103798562706,0.06347328038039657,0.0017665542339705858,0.0034876989710922227,0.0067791716217300915,0.0008946500578562837,49.79691864939886,49.67095812265647,49.762720912526184,49.76080230548621,49.76458511917287,49.762720912526184,49.09950064503613,49.09836768795453,50.858808288456345,-50.49478681168739,7.335415095414451,7.336313286864418,2646.291316799049,21.842306393273702,0.5004498623042664,6.568973901766899,2.513535419030637,EICHERMOT
2022,2704.5829803921565,2708.367843137255,2700.4212352941177,2704.5787647058823,9764.635294117646,2704.496294117704,2704.3875078431465,2704.2725921568695,2704.151703921572,2704.4948588515695,2704.3824661818853,2704.265082748025,2704.1443427181393,2712.827630763255,2704.496294117704,2696.1649574721523,2704.14253202548,2704.4856170938815,2704.41528295989,2704.4292063982057,3348.0,2704.496612951943,2704.3883758170514,2704.157214808737,42.84175262998019,31.670165352791344,23.600974423493543,0.33792483661286227,-5.890934166365009,-6.321306423471773,-4.967566141643226,0.11239266968423448,0.3505161334301913,0.2381234637459568,0.12074002988567248,0.3404854986329266,0.43429411764705894,0.6875490196078433,0.9400784313725494,0.009400596920122602,0.019088860492168767,0.041020301890156666,0.012824714108599916,49.7871293606746,49.45695764030791,50.6650396705839,50.68574148880437,50.64604620617701,50.6650396705839,48.425342071306034,48.43680070657672,52.15146013421892,-49.79851693787725,8.04013679251957,8.0422156862745,2704.4559477124185,21.811574061207367,0.47840715037130394,1.411764705882353,1.0,EICHERMOT
2015,100.96614478513082,101.11447555345093,100.82206404640701,100.96488990174026,32118.296732567775,100.96671658576994,100.9690108914413,100.97132749299554,100.97365662365218,100.96671905693093,100.96902476159241,100.97134086178724,100.97366255219146,101.26757396228095,100.96671658576994,100.66585920925894,100.97495568299345,100.97700413618259,100.98122924227134,100.98378509059152,125.14172487273589,100.9667169791751,100.96900891835378,100.97364155647853,42.80442775181957,31.820897758674768,23.81044762310423,-0.006506121882281661,1.3626566154821302,1.198284921255761,1.2664537924222958,-0.002305704661481184,-0.006943495260701968,-0.004637787824539704,-0.0023216645558414243,-0.006504529057324654,-0.00917781460873683,-0.013883627323310051,-0.01855096483958802,-0.0026132358617253605,-0.005286585937693832,-0.010715855674780091,-0.005678070637552071,49.820783234307186,49.97250413960411,49.09295153620394,49.09307291095518,49.094396075117054,49.09295153620394,50.11221485100479,50.10906050879563,48.896565310137376,-50.66395513716625,0.29685323361459964,0.2970018941636084,100.96714316719941,21.4071302852873,0.3682670610468568,7.022019651947437,2.640108914407482,GAIL
2016,107.96280524283462,108.11114374286181,107.8075297764725,107.96057540653723,41499.70555283624,107.95867895796012,107.95627426986569,107.95401569949784,107.95183580790544,107.95867765609177,107.95636993441103,107.95414172814964,107.95194841274785,108.27925271048322,107.95867895796012,107.638105205437,107.94115170810134,107.97262993755986,107.97801800684351,107.97785910025551,114.43373579159189,107.95868184997805,107.95626411776394,107.95175027327691,43.34317043083124,32.07467244198758,23.637869685926642,0.006079650756099107,-3.5161518667766085,-5.791098118816072,-6.708439977131312,0.0023077216807246797,0.006729243343904461,0.004421521663179785,0.00219331540178286,0.00614204351925671,0.009368031761570679,0.013599282101484748,0.017800620003263178,0.005435659081968953,0.010600439641431897,0.020444861095146632,0.00538895158053063,49.67159844208385,49.408437356916544,50.193708349986906,50.19576499294017,50.19081966672528,50.193708349986906,49.29721224107807,49.30185737730872,50.81496947187257,-50.50260254170218,0.3074176420086224,0.3074210039701964,107.95974964195719,21.821250420332,0.4112046759485184,6.557350301843694,2.50709740577582,GAIL
2017,151.19805384365878,151.36972105092443,151.01282841388257,151.19494269650772,68510.990431398,151.18798518758874,151.17930992539905,151.17047068151484,151.1615224618852,151.18798291419054,151.17919143388932,151.17027655518456,151.16127545844193,151.5732457533103,151.18798518758874,150.80272462186716,151.15296611125268,151.17090048872817,151.1653842911248,151.15041763874842,73.5,151.18798126580776,151.17932380077033,151.16163255997384,44.064470210049635,32.31811724265328,23.424347830791113,0.02510260984507707,-5.840471344341765,-6.027472646931308,-5.928569056589673,0.008791480301215399,0.026707455748598594,0.0179159754473832,0.0090010967426216,0.025247279634262192,0.03496594226402854,0.052975997405124875,0.07121040112444589,0.012306756309756518,0.024928666288425366,0.05075161403337198,0.016481321844076986,49.84520503480219,49.236407874811384,49.12116378604855,49.11958643819198,49.123978003850326,49.12116378604855,47.249841311064294,47.24496682723074,50.98492970308241,-51.976564168276354,0.36216252487801487,0.36221213104119354,151.19249738710494,22.340065413942998,0.4021347765156012,6.515407071034707,2.4978916639636717,GAIL
2018,175.35943601457552,175.60674933376842,175.10393212595855,175.353246859194,62130.587534671235,175.3541366182619,175.35518763256817,175.35625024927037,175.35740631967982,175.35412450819769,175.35522580949447,175.35641112466163,175.35768221957713,175.89092653018344,175.3541366182619,174.81734670634037,175.35826215997488,175.36590247932872,175.36311528395794,175.35751344850243,73.5,175.35413906889087,175.35519660629564,175.35734820082237,43.71344934156193,32.16530495608034,23.262052087802466,-0.003316968651215378,0.7233129854554683,1.0524205441171655,1.24986871811739,-0.0011013012968020385,-0.0035577113794708925,-0.0024564100826688536,-0.0012710949155131889,-0.0036102160528695333,-0.004231250339914067,-0.006564420514493935,-0.009256539946701472,0.0004169955007767653,0.0007976798343964632,0.0005265773790234509,-0.0017550760717682547,50.07960379418424,50.16342188580563,50.014369934371594,50.01578449379783,50.01263662596616,50.014369934371594,50.408453728425776,50.41302626994772,49.41564850951735,-50.091370442886344,0.5097068928042896,0.509669875455484,175.35464277297365,22.15079558919624,0.4639084891656138,6.451949747103932,2.4948604992657857,GAIL
2019,149.31179410158384,149.5155816493719,149.10089841616605,149.30525395958495,94537.89989077007,149.31166084106977,149.31973347897497,149.32778736573835,149.33574262697724,149.31167347610713,149.3196942110074,149.32764466261034,149.33553874208891,149.74676985342646,149.31166084106977,148.87655182871308,149.3481761731879,149.3135264340682,149.31751916698855,149.31414200971355,73.5,149.31165935266023,149.31972219188216,149.33580562071475,42.945624246522286,31.29792639032695,23.138986352580993,-0.022224649555500374,-1.6799369225115615,-1.9753649283667507,-2.8048968431154333,-0.008020734900256149,-0.023865265981780633,-0.015844531081524484,-0.00789407947859666,-0.02209053098598846,-0.032269251774986345,-0.04811305297651556,-0.06370835608956854,-0.009603279544658016,-0.01929571704457984,-0.03813747598806932,-0.014917891188072463,49.14864072417449,49.216104322947366,49.16647105612003,49.164173508716935,49.16815021185899,49.16647105612003,49.95945978613019,49.9565856341204,49.389117861861074,-51.004704408568244,0.41867501969026394,0.41853904969961697,149.30724467504095,22.176258538791238,0.4462194703368112,6.452867285636264,2.4927362097214636,GAIL
2020,99.95902157738095,100.14582801870748,99.76523437499999,99.95587531887755,224303.02104591837,99.95561702806104,99.95534226190682,99.95511603599792,99.95492147640068,99.95563223078136,99.95538164886092,99.95517176198275,99.95498058955945,100.36016845570677,99.95561702806104,99.55106560041534,99.9500628617368,99.94754369007539,99.94675408272815,99.95549320206834,174.00566804846937,99.95561929575834,99.95532667233952,99.9548884174294,41.65762467142153,30.575536777984073,22.873836076978726,0.0005394685903904075,-2.557375441457077,-1.6086262340630149,-1.2224499953549817,0.00025058192044122854,0.0006516412219146342,0.0004010593014734071,0.0001911724233084682,0.0005388773862376893,0.0010655824829931984,0.0014163477891156468,0.0017352253401360562,0.003587993208203614,0.006696920139824562,0.012342037492665993,0.0005359666727677559,49.950693688600836,49.84924443646255,48.91736241880384,48.9171768286945,48.91718432728312,48.91736241880384,48.66400546936534,48.66523258187261,50.110958698276754,-51.28085673504458,0.38634098047333676,0.3863892431972793,99.95564590419501,21.63645475660422,0.4809360085336372,6.52078018707483,2.504676870748299,GAIL
2021,144.57055978818826,144.78424109796293,144.340133463014,144.56286540228024,229477.8678337926,144.56225049980978,144.56142135408444,144.56055564561188,144.55968471388965,144.5622325670742,144.5613932708835,144.5605218860458,144.5596295761873,145.03437421273657,144.56225049980978,144.090126786883,144.56695685695905,144.5816063358714,144.5953774532513,144.58959080315697,199.65,144.56224907737212,144.56143900506433,144.55969905785244,42.1983686791674,30.945792365187803,22.92411854205874,0.002451272767310723,-7.029924902741261,-8.623193147713586,-9.35112730750753,0.0008392961906791234,0.00260299088689661,0.0017636946962174905,0.0008923098584898174,0.0025058272114276306,0.003341978710758093,0.005092667639271627,0.006840654887339926,0.0029335186864629255,0.005896057140515637,0.011623820291661879,0.001997038908762934,49.20231457296396,48.722480765349474,48.26235418037132,48.264050473560765,48.26173474746273,48.26235418037132,47.99815716244654,47.99742304112111,49.95850054003128,-53.01784198602601,0.4509510549895865,0.4508753444642559,144.56241332108573,21.931369983670137,0.46034338700024524,6.568973901766899,2.513535419030637,GAIL
2022,142.19758823529412,142.37696078431372,142.00417647058825,142.19913725490196,122894.39882352941,142.1901333333323,142.17890980392374,142.16799607843075,142.15704705882115,142.19016093722175,142.1790616637275,142.1680660353133,142.15713433959303,142.5835756221654,142.1901333333323,141.79669104449923,142.15646361300634,142.1345815572517,142.09806987571804,142.07023290175675,199.65,142.19014592500574,142.1788464052306,142.156987166315,42.60553621728405,30.17893964134062,21.641097798129657,0.030688914025419387,2.1247915201875474,6.882564601046906,8.990823328353489,0.011099273494244418,0.0330265976287256,0.02192732413448117,0.01093169572027254,0.030577803390726344,0.04429411764705882,0.0659607843137255,0.08847058823529413,0.017732202281539412,0.034648802005076945,0.06904017972885891,0.022794078409704824,51.48272678135538,51.277525921312744,52.47256973419844,52.469170349753114,52.46063903599087,52.47256973419844,49.27488048386849,49.29465629150856,52.87778319600399,-46.98496078581399,0.378827568668955,0.37933333333333236,142.1934248366013,22.70263222244014,0.521467238629422,1.411764705882353,1.0,GAIL
2020,2240.3623769685037,2245.34593996063,2235.513336614173,2240.4991141732285,11562.536417322835,2239.9594045275544,2239.2656520669284,2238.5582791994752,2237.8410814468502,2239.955111391242,2239.253897163376,2238.5399746400703,2237.818249204911,2250.4586653655265,2239.9594045275544,2229.4601436895823,2235.7169776544556,2240.4356936804033,2238.9535064015586,2238.889149109418,1650.0,2239.9603264428347,2239.2681733923864,2237.852022637873,45.36877615796995,34.580312118712996,26.907238464773872,2.02064342317819,-5.373228979851908,-8.753063525419632,-8.408925843434774,0.7012142278760339,2.136862186384624,1.4356458821202125,0.7218504825782665,2.026109750826965,2.7706692913385833,4.226771653543308,5.710162401574804,0.07235481806398981,0.1482946747647134,0.3084384658514131,0.0985653927048419,50.07604741912508,49.47176864220947,46.90910516400833,46.91987033700856,46.88710364662421,46.90910516400833,47.01702212382868,47.03357379344708,49.20516407612895,-53.00226910571677,9.945958276752151,9.909301181102345,2240.4527969160104,22.209864085201556,0.39864070093891746,11.812007874015748,4.0,GLAND
2021,3216.9332306694764,3222.2651321121734,3211.341449181391,3216.8597395580055,3543.4227589560705,3216.695608148286,3216.489201113089,3216.2847857567417,3216.083146782298,3216.695486186491,3216.4908863648625,3216.2878028413884,3216.0853546789767,3227.6529891173254,3216.695608148286,3205.738227179246,3215.726312496402,3216.443479126182,3216.2608195977837,3216.1212652239556,1650.0,3216.6957378686943,3216.489330613644,3216.080882123767,43.52087923617682,32.81963464951526,24.688798448269402,0.5642651844749283,-2.8274972370369778,-2.8445006676906646,-2.749853716728168,0.20459982162867454,0.6101315075141388,0.4055316858854643,0.20244816241131222,0.56692159582185,0.8236099854109256,1.2226319770897498,1.619065758902037,0.015471745369630793,0.03091735374483853,0.060881487264884265,0.018585630585253587,49.60068291217282,49.39483524262296,48.793926138538616,48.79462646242612,48.79238656511086,48.793926138538616,48.64142845343521,48.64501450235422,50.057163361148625,-52.26360247686225,11.035923337892514,11.034821959258641,3216.8221069505234,21.754996584971348,0.35725033637764114,6.568973901766899,2.513535419030637,GLAND
2022,3589.8093333333336,3594.572882352941,3583.919627450981,3589.3937058823526,2621.6792156862743,3589.895247058849,3590.524533333324,3591.133692810459,3591.7254225490146,3589.8940556643524,3590.509752113695,3591.113075598749,3591.7110132475423,3601.0530375740004,3589.895247058849,3578.737456543696,3593.646914041858,3589.785318541055,3590.3247514736076,3590.4121195104294,1650.0,3589.893448607472,3590.5271339869,3591.7411260255835,47.41162582739177,35.93286509839079,27.685548409905756,-1.6595448718064458,-4.782197548919306,-4.680397235011815,-5.819467721095675,-0.6156964493423379,-1.816957583189485,-1.201261133847147,-0.5979376487925239,-1.6722905061939841,-2.4865098039215683,-3.6467254901960775,-4.801215686274509,-0.03415575259832959,-0.06673230277152858,-0.12798651928718943,-0.046771157664268495,47.85153978014754,48.3117201628363,52.15151122954721,52.15292254896681,52.17361629871812,52.15151122954721,51.096199914469175,51.061702980263654,53.34549173468403,-49.8302553707786,10.700506652544597,10.740784313725474,3589.295405228758,22.285712269445156,0.3688004068802787,1.411764705882353,1.0,GLAND
