year,quarter,open,high,low,close,volume,sma5,sma10,sma15,sma20,ema5,ema10,ema15,ema20,upperband,middleband,lowerband,HT_TRENDLINE,KAMA10,KAMA20,KAMA30,SAR,TRIMA5,TRIMA10,TRIMA20,ADX5,ADX10,ADX20,APO,CCI5,CCI10,CCI15,macd510,macd520,macd1020,macd1520,macd1226,MOM10,MOM15,MOM20,ROC5,ROC10,ROC20,PPO,RSI14,RSI8,slowk,slowd,fastk,fastd,fastksr,fastdsr,ULTOSC,WILLR,ATR,Trange,TYPPRICE,HT_DCPERIOD,BETA,month,Company
2020,3,191.60378787878787,191.80154545454545,191.3741313131313,191.596797979798,366002.45696969697,191.60612323232226,191.61780101009833,191.62976902356812,191.64194090909157,191.60614438940152,191.61802491014728,191.63014933499113,191.64244836073792,192.035984483035,191.60612323232226,191.17626198160954,191.6529238231067,191.63036864906567,191.64505095089697,191.67552578045206,353.1,191.60613471537906,191.61775420876052,191.64174214959624,41.915934220322185,31.2057963886316,23.94046399119295,-0.034210113960728795,-4.86738532980247,-5.5723240933812335,-5.584381597748791,-0.011880520745754457,-0.03630397133638518,-0.024423450590630717,-0.012299025746778644,-0.03455321952423275,-0.04723232323232324,-0.07159595959595959,-0.0968181818181818,-0.011937642232213573,-0.024396146376053085,-0.050048044579093676,-0.018646509954890048,48.53661494294355,48.51309524206396,49.8114984991058,49.81059697704464,49.80925218135211,49.8114984991058,48.96079967752632,48.9612611039128,51.918443262593776,-51.682793933715054,0.4335648409905124,0.4328484848484838,191.5908249158249,21.351062341364013,0.4362530870053624,7.984848484848484,ITC
2020,4,186.5243135993136,186.7399613899614,186.29559202059204,186.52343414843415,393633.42835692834,186.5074495924482,186.48740347490082,186.46724152724062,186.447002359503,186.50743206933254,186.48730488868677,186.4670574580356,186.44670425162485,186.95763696102162,186.5074495924482,186.05726222387483,186.42815051585458,186.48233347555407,186.47546444776802,186.46737350925957,353.1,186.50745272745556,186.4874217074279,186.44708104295563,41.08594525756426,29.70745747265474,21.808029751631594,0.056783775532833036,2.0199463013674746,4.516283473982633,6.695378843260788,0.020127180645767722,0.06072781770768599,0.040600637061918264,0.0203532064107623,0.05708414818014967,0.08038395538395539,0.12080652080652082,0.16182968682968685,0.021842028456298693,0.043969611462801775,0.08867590613934152,0.02996855195673145,51.33126975872818,51.19564420243382,50.85625334707551,50.85529471049489,50.85688962222245,50.85625334707551,49.836852701477596,49.84039644047206,51.33319677269353,-49.04139675146414,0.4491883124827217,0.44943157443157356,186.51966251966252,22.66583998625013,0.5282747162311396,11.016087516087516,ITC
2021,1,213.84612761276128,214.11270627062706,213.54282728272827,213.83930693069308,575415.4803080308,213.8353773377322,213.83013861385834,213.82497983131555,213.81997799780055,213.83531367625355,213.83022739287662,213.8252895324565,213.82050998298575,214.41978299693793,213.8353773377322,213.2509716785265,213.81278303476677,213.8221112914706,213.84844638071982,213.86787599826872,353.1,213.83539302230852,213.83019141914917,213.8198646873802,40.88183118307835,30.54162068273675,23.47172150655676,0.013809624551401545,-3.578634478500959,-4.558012842750905,-5.397871037863938,0.0050862833769488944,0.014803693267806865,0.009717409890857974,0.004779549470751815,0.013258510731772052,0.020605060506050616,0.03060506050605061,0.039790979097909795,0.005746525533678161,0.01172954567641939,0.022955515445966777,0.00650244675477812,49.31739891339537,49.113898656323386,50.37907087206015,50.392454686522456,50.362914667068836,50.37907087206015,48.38028652403148,48.39815121670336,51.844186055580025,-50.9176285821904,0.5770478039487079,0.5771947194719461,213.8316134946828,21.89269856705618,0.5008043429957858,2.0165016501650164,ITC
2021,2,208.07288524590163,208.23690710382513,207.88301639344263,208.06543169398907,324025.931147541,208.07216174863237,208.08073442622702,208.08919052823222,208.09750765027383,208.0721828235584,208.0806306207089,208.08894167152732,208.09712888035548,208.4206561385819,208.07216174863237,207.7236673586829,208.10120210506025,208.0885973191567,208.09578331400945,208.08948490007967,353.1,208.07214576036242,208.08072021858672,208.09762116339328,41.871385961571804,30.97631556585071,23.626665519705195,-0.02319679136972584,-8.07506172233237,-12.132359406777683,-14.23420697519312,-0.00844779715048665,-0.024946056797108162,-0.016498259646621504,-0.008187208828193219,-0.022826103849451874,-0.03405464480874317,-0.05049180327868854,-0.06679781420765028,-0.007598029697242039,-0.015269644106895887,-0.02993853789681033,-0.011003703652834491,48.39159190898148,48.07430081598762,48.87154940314348,48.87061926922671,48.8776826449635,48.87154940314348,47.88012439028009,47.871752085039574,51.56351766060447,-53.88150246741679,0.3621310253041364,0.3613770491803266,208.06178506375227,21.40821308686938,0.46412352638306553,5.049180327868853,ITC
2021,3,213.44625396825398,213.6312380952381,213.24467724867725,213.44285714285715,311588.806984127,213.42882962962824,213.4110412698396,213.39312310405555,213.37522328042394,213.42876796924057,213.41095566353584,213.3930609855335,213.3751060864065,213.82374166575232,213.42882962962824,213.03391759350419,213.34684927905445,213.43676402825244,213.48144456305238,213.46450585918748,353.1,213.42884307467358,213.41109735450428,213.375253584442,41.653127549226475,29.94927148311692,22.20615096772904,0.05015947632534955,-9.601357939468453,-10.22452317285561,-10.73922992761597,0.017812305704686983,0.05366188283404887,0.0358495771293619,0.01795489912702005,0.050324737418002335,0.07125925925925929,0.10699470899470902,0.14301587301587304,0.016696321745457883,0.033718918913167514,0.06769359490798023,0.022871761654544933,49.91545971969631,49.22174866821967,47.765470653108544,47.76663494456519,47.764888169513526,47.765470653108544,46.19887771471048,46.20203120675066,51.070954882231426,-53.195912320902636,0.38998117700838253,0.3907619047619041,213.43959082892417,21.600260085525566,0.4467599711388069,8.0,ITC
2021,4,229.78642213642215,230.04258901758902,229.48657228657225,229.77152509652512,315166.42513942515,229.77915701415566,229.78898970398765,229.79906406406315,229.8091763191768,229.77923181456705,229.789143404561,229.79918025685726,229.809290963146,230.35407295004364,229.77915701415566,229.20424107826767,229.8256683067614,229.81934549713893,229.87038750546384,229.9206732256912,353.1,229.77914227692352,229.78891391392082,229.80908389011208,42.0890967291029,32.65190586182427,26.71609489906627,-0.028285703286497602,-6.143754463228173,-8.429807054753997,-9.359028514868168,-0.00991158999397769,-0.030059148578995987,-0.02014755858501829,-0.010110706288756459,-0.028381804988989907,-0.03955383955383957,-0.05987773487773491,-0.08024453024453028,-0.007649837152706489,-0.015674660046983382,-0.03165295603572873,-0.012408974570292932,49.199099847195626,48.908584185718915,49.500337810856934,49.49607931042851,49.50231844502322,49.500337810856934,48.481213722214726,48.48157906283294,51.73787573686898,-52.30250157304105,0.5638842852588811,0.5633633633633626,229.76689546689545,22.039226668512754,0.5242900034069765,11.048262548262548,ITC
2022,1,222.9912156862745,223.20858823529412,222.7562941176471,222.98707843137257,231967.86823529413,222.98407450980247,222.98031176470275,222.9762771241821,222.97205784313755,222.9840726212034,222.98013068011454,222.97603821422055,222.97187826407355,223.44572510858185,222.98407450980247,222.52242391102308,222.9854092989724,222.95718963791072,222.95266932042384,222.93380924600615,353.1,222.9840871850738,222.98031830066066,222.97224973367642,42.647875738449166,31.94746085241931,24.086113715439616,0.011783559576880183,-4.197632012062155,-2.5785833507583877,0.8446489047415415,0.003941941088878325,0.012194357129871481,0.008252416040993154,0.004159950147004831,0.011669777679807545,0.015235294117647067,0.024137254901960815,0.03296078431372552,0.0040652190360408996,0.008179882158209537,0.017432568529515205,0.005373923179485119,50.052829459344785,49.795301075754125,49.69342901032842,49.69024686204704,49.68946782989848,49.69342901032842,47.90229234935819,47.901968703637046,51.41876051548106,-50.79290336003591,0.459059115816721,0.4593333333333324,222.98398692810457,21.5982534183219,0.4805080972491768,1.411764705882353,ITC
2015,1,170.7476396276596,171.20237699468086,170.2852061170213,170.74233710106384,163410.28656914894,170.74240026595774,170.74213264627664,170.74256205673768,170.7432887300532,170.74236236229115,170.7425294457427,170.74295354898865,170.74348240756083,171.74688830251267,170.74240026595774,169.7379122294028,170.70288929928464,170.76491977142453,170.82525750666025,170.89096545950602,144.6168716755319,170.7424368350878,170.7421271055121,170.74292296300746,43.027794227874445,32.47197466857748,24.065107938463182,-0.0018605300398054046,-6.7668497445921005,-8.852083941462357,-10.4875190733812,-0.0001670834515352508,-0.0011200452711358632,-0.000952958311939721,-0.0005277265839936638,-0.0015065955500921558,-1.6622340425524404e-05,-0.002676196808510636,-0.003690159574468081,0.007506603882266346,0.01632737910817538,0.0318118492277293,-0.0009173535534454858,48.71637033790148,48.397236791734066,47.59412465009989,47.602347050845815,47.5820116891837,47.59412465009989,48.52204395140356,48.54918534966146,48.88442728439182,-53.131129515319444,0.9495219248031804,0.9496343085106371,170.74330673758865,22.08340531529184,0.4079716001184667,2.5222739361702127,JINDALSTEL
2015,2,127.89162841530053,128.1693224043716,127.59451366120219,127.87520218579236,73456.14666666667,127.90609836065627,127.94480218579234,127.9833879781421,128.02205519125684,127.90610463392483,127.94478468052738,127.9835147365599,128.0223030897723,128.4777488268422,127.90609836065627,127.33444789447036,128.1024042656827,127.92734283219674,127.95105083938604,127.99565564239232,187.30327868852459,127.90607650278714,127.94482768677432,128.02203219076006,43.931274254300185,34.05665696077564,25.88983928561523,-0.1084163514085829,-7.426188361426543,-11.083413267772523,-12.527395392074219,-0.038680046602525255,-0.11619845584745263,-0.07751840924492737,-0.03878835321238586,-0.1086350837539684,-0.15450273224043717,-0.23166120218579234,-0.30973770491803276,-0.06280438969070379,-0.12526509234182465,-0.2516229163049395,-0.0922645647835516,47.14958684232341,47.121072518959075,47.80553898256964,47.80711131600889,47.80682427893699,47.80553898256964,49.54498521045281,49.54132270218343,48.78168142925186,-54.288819180968545,0.5837548526353895,0.582885245901639,127.87967941712203,21.727323557360485,0.3878417887830791,5.049180327868853,JINDALSTEL
2015,3,72.54838541666666,72.73477083333334,72.35085416666666,72.54279166666667,121657.76583333334,72.55317916666692,72.56624374999986,72.57918541666653,72.59207031250004,72.55319466192374,72.56618756112391,72.5791821088587,72.5922240314702,72.94937453600477,72.55317916666692,72.15698379732909,72.62659983479712,72.55773734806412,72.56485299575512,72.57088151112488,207.9,72.5531759262494,72.56624027792023,72.59213342803052,44.12762990068431,34.098298791919845,25.456515729771525,-0.03621047008579914,-9.542429608100399,-11.792848250446674,-12.570584811873593,-0.012992899200165569,-0.039029369546454216,-0.02603647034628864,-0.01304192261150402,-0.03658459497804289,-0.05202083333333333,-0.077625,-0.10359375000000001,-0.03146366732853512,-0.06278587316418631,-0.12460753991002423,-0.049877780773813815,48.01481433563874,47.68644376014467,46.90884268193114,46.901595106975655,46.9178125893389,46.90884268193114,47.81550112902277,47.810336676833,49.70058638658956,-54.58313448625849,0.3909346401073413,0.3906354166666669,72.54280555555556,22.382551852277295,0.4336587201918251,7.953125,JINDALSTEL
2015,4,82.11811529933482,82.3079046563193,81.93431263858093,82.12181818181818,115588.32660753881,82.10598669623094,82.08627716186241,82.06666297117495,82.04719124168517,82.10600273847244,82.08636206780159,82.06679659122976,82.04725733113673,82.50165961707351,82.10598669623094,81.71031377538837,82.03058356754386,82.08703703799988,82.078817085225,82.07334484847472,207.9,82.10597314594278,82.08627753162479,82.04707931868599,43.45655084753143,32.37098734606618,24.01037861514188,0.05462732389542525,-2.5869883088104744,-0.7666086325529685,0.16945506183351974,0.01964067067085896,0.05874540733570603,0.03910473666484707,0.019539260093032914,0.054726008865249406,0.07881374722838137,0.11760532150776053,0.15637472283813747,0.05528828234272425,0.11024627600289823,0.2184307530925614,0.07114833855800813,50.79741526548624,50.3880602815635,48.5970610314544,48.596508988897405,48.59914829980258,48.5970610314544,48.30975474286538,48.299760115790306,49.70647557890861,-51.01204559647295,0.37901987220393907,0.3796008869179603,82.12134515890614,21.735185483739425,0.4285153514167855,11.032372505543238,JINDALSTEL
2016,1,64.32231111111112,64.51796666666667,64.10853333333334,64.31051111111111,158093.1148888889,64.32646000000076,64.34662444444439,64.36697333333322,64.38713222222225,64.32652193990239,64.34667894189322,64.3668243004978,64.38694447063492,64.76105662678776,64.32646000000076,63.89186337321376,64.4175117594983,64.35091237122462,64.37124724854858,64.39797073709998,207.9,64.32646913526811,64.3465325928743,64.38719060606128,45.072427924548585,34.354647126833726,25.977131141458614,-0.05647279202260007,-8.8508183765236,-10.623568957969072,-12.47578536943581,-0.020157001990814036,-0.06042253073252975,-0.040265528741715705,-0.020120170137128003,-0.05636793930318059,-0.08088888888888889,-0.12122222222222222,-0.16102222222222223,-0.045221641212810845,-0.09191272634968384,-0.18194601217750322,-0.0737844948049468,48.091028293870494,47.95449833855323,47.517473726760535,47.50948068100203,47.52171680614148,47.517473726760535,48.48207573612691,48.47910265033958,49.3419790268109,-53.48375885469953,0.4185699342000776,0.4183111111111113,64.31233703703704,22.441846883705363,0.4150206470209794,2.0166666666666666,JINDALSTEL
2016,2,65.19135483870967,65.33175268817205,65.04983870967742,65.19052688172043,133581.4739784946,65.18730322580699,65.18308602150542,65.17871326164874,65.17441505376345,65.18725322098531,65.18302032392621,65.17878225960392,65.17456943702372,65.47160501145866,65.18730322580699,64.90300144015528,65.17671217825439,65.19032150080177,65.1944376032938,65.21618227124772,207.9,65.18730824273325,65.18313584264477,65.17442160312872,42.17885534001732,31.365194796307314,24.117449770956046,0.012012062310654078,-7.040464321537771,-7.615521360440327,-6.910850675524971,0.00423289705909523,0.01268378396158998,0.008450886902494754,0.004212822580198542,0.01180829484882637,0.016956989247311833,0.02566666666666667,0.033978494623655923,0.01564993923800623,0.03221655400422051,0.06466002176391504,0.019032382895164866,49.875839224278145,49.37012286392433,47.98987178191776,47.993712550144615,47.987942146343556,47.98987178191776,46.9275761997649,46.93103767427686,49.409511562679725,-52.156323850318074,0.28673053910526547,0.28641935483870995,65.19070609318996,21.283591920004884,0.4768952438772705,5.064516129032258,JINDALSTEL
2016,3,80.27274193548386,80.44405376344085,80.08950537634409,80.2686129032258,190201.13333333333,80.26508602150571,80.26071827956993,80.25623082437299,80.2517919354839,80.26508957298626,80.26068578171018,80.25630415383327,80.25195062535747,80.6388424243293,80.26508602150571,79.89132961868214,80.248611731617,80.2624400383743,80.28075762186423,80.3063383216158,207.9,80.26507885128555,80.26072867425586,80.25179423264954,42.558272079819865,31.73843585552022,24.13913414780263,0.012323959194889942,-7.84450667486742,-9.200813089191778,-9.751690697964381,0.0044037912760781246,0.013138947628794135,0.008735156352716017,0.0043535284758118254,0.012189336380989534,0.017688172043010753,0.02678494623655914,0.03518279569892473,0.015519527887154255,0.03166309238378032,0.06337673404295195,0.0173490705364303,49.29080229215722,48.67993754466639,47.37979356550008,47.37916874229565,47.38212098718321,47.37979356550008,46.356765287437305,46.35330381292726,49.76332389898721,-53.36579184567705,0.35936269858380654,0.35991397849462403,80.26739068100358,21.550837671148862,0.4328875617875588,8.0,JINDALSTEL
2016,4,72.90695443645085,73.05028340963594,72.75831698277742,72.90487246566384,103236.4323086985,72.907965990844,72.91162306518426,72.91535934888478,72.91904512753435,72.90793047472887,72.91161947250286,72.91523276582448,72.9187676256348,73.20790243058315,72.907965990844,72.60802955110489,72.91205785589956,72.91809876885104,72.92321435182309,72.92913562826688,207.9,72.90798270184794,72.91164123295927,72.91905563152825,43.63332565891463,33.148229207099945,25.53047756616988,-0.010197296708558434,-7.328239521424635,-9.902756036749375,-9.993107433186301,-0.0036889977740049867,-0.010837150905937353,-0.007148153131932363,-0.0035348598103069804,-0.00985481103666667,-0.014846304774362327,-0.02250926531502071,-0.029289295836058424,-0.0077923626056247775,-0.015366142894345973,-0.02915787487054588,-0.013999752457842686,49.016183456281134,48.56264692100529,48.14650973558775,48.155166368945636,48.130202435109034,48.14650973558775,47.72429017010946,47.74609091133552,49.80614845024226,-52.43719521782875,0.29946280225929006,0.2989317636799653,72.9044909526924,21.70901949967369,0.3804460332791882,11.062786134728581,JINDALSTEL
2017,1,100.04711827956989,100.25982795698926,99.8416559139785,100.05176344086021,230974.79032258064,100.0294365591401,100.00140645161291,99.97314050179234,99.9447172043011,100.02938911918574,100.00120413018834,99.97275706682687,99.94413118120546,100.48806630495959,100.0294365591401,99.57080681332059,99.91102897883472,99.99283211136078,99.97985411003276,99.97695930705605,207.9,100.02941696156722,100.00147992887592,99.94488054740945,41.887920139332564,31.606380559062192,24.203625131848145,0.07982478632453315,-1.2925226464573143,0.8748074335535795,1.8265915534206294,0.02818498899739403,0.08525793798027502,0.057072948982881,0.028625885621413705,0.08019358631120099,0.11241935483870968,0.16933333333333334,0.22704301075268818,0.06357229393889674,0.12783173529044867,0.2583376766442998,0.08592657486191471,51.23085754352147,50.711796249334405,49.02895904723443,49.03101638151929,49.033750569579745,49.02895904723443,48.37120797424758,48.35005254856316,50.0145845448227,-50.832122377059086,0.42483751297324124,0.42532258064516154,100.05108243727598,21.188675940871413,0.4508729977460048,2.0161290322580645,JINDALSTEL
2017,2,118.91186885245902,119.13688524590164,118.67531147540984,118.90605464480873,135688.8168306011,118.90506885245911,118.90404371584712,118.90335883424432,118.90300327868847,118.90514086051613,118.90434225575932,118.90388489662624,118.90364865041758,119.37860651010855,118.90506885245911,118.43153119480968,118.91656283516492,118.91339864288912,118.94525197109915,118.95147381182865,207.9,118.90508560565102,118.9039559204845,118.90270551415783,39.97511515090825,29.485783417573042,22.332491154571144,0.000846013731244338,-2.021739963506393,-1.8215678142465785,-2.2582408563613936,0.0007986047568208861,0.0014922100985430245,0.0006936053417221373,0.0002362462086525902,0.0005842665280182862,0.003748633879781422,0.004338797814207648,0.0036939890710382534,0.0044556998035564935,0.007974478786669108,0.01272655543041824,0.0007791926067479054,50.0347509923197,49.92142822895704,49.94506679727699,49.93912116131041,49.94346253466496,49.94506679727699,49.44771616458687,49.46897204682299,50.42745990438504,-50.118776559170435,0.468059928504168,0.4681202185792354,118.90608378870675,21.308376534633553,0.5206982383401051,5.049180327868853,JINDALSTEL
2017,3,140.06716816047802,140.3413358941528,139.78129534784466,140.06424455825865,125096.92338881776,140.0591591976094,140.05303457106294,140.04658486271225,140.03969803670498,140.0591923785897,140.05277258062006,140.0461134623941,140.03932470055648,140.65094465455883,140.0591591976094,139.46737374065998,140.04040460611103,140.0346311883158,140.00695469001877,139.94730716745536,207.9,140.05913714004384,140.05302425735005,140.0400441353352,43.53941998354118,33.21094703081557,25.643188938358456,0.01919848539565151,-1.9845279201853956,1.6244841089025328,2.9932203169391722,0.006419797969625258,0.019867678033210254,0.013447880063584997,0.00678876183761911,0.01903982553260736,0.025085360648740927,0.03907383696116091,0.054075970977379435,0.012327335991618279,0.024802703114922057,0.05333109832368125,0.014998802227270035,51.00099087434994,50.739525471080384,49.49011718461523,49.483320793095174,49.50106833538363,49.49011718461523,47.98582576253086,47.96760937785254,50.48975543712996,-49.816129514102904,0.5693378761940673,0.5695902688860429,140.0622919334187,21.632455532885714,0.4873699468153477,8.00832266325224,JINDALSTEL
2017,4,167.17712012208415,167.49223893612384,166.86681927185523,167.19044037497275,99376.4146500981,167.15974275125288,167.1213952474386,167.08326139088794,167.04576030085013,167.1597781448922,167.1217269272221,167.08416128381194,167.04693800583024,167.82052013295262,167.15974275125288,166.49896536955313,167.0004140239878,167.10249473714703,167.03217717278454,166.97244296522086,207.9,167.15975461183442,167.12135491683563,167.04533464137833,40.99951038022374,30.35736901152328,23.671513436725306,0.10473250770023522,-0.09703689041609209,1.3363894539391654,3.6448019997776253,0.03805121767008501,0.11284013906194566,0.07478892139186065,0.03722327798168413,0.10410963008084437,0.15310660562459122,0.22812295618051015,0.3005559189012426,0.04793090197026103,0.09566900281837294,0.1876593144951988,0.06262332054354951,51.447608312540574,51.003186493185964,50.435432857449015,50.43613623820583,50.431713157537445,50.435432857449015,48.71556033452765,48.72714867407172,51.19883953272254,-49.26505017841033,0.632141115630107,0.6332243296272068,167.18316619431727,22.114789670446626,0.5128546364348416,11.013734466971878,JINDALSTEL
2018,1,248.8134,249.45712222222224,248.17874444444448,248.81937777777776,190253.43444444446,248.81362666666658,248.8055055555557,248.79653037037127,248.78668444444432,248.8133635866273,248.80470076632827,248.79504286856348,248.78470322412738,250.19096270042746,248.81362666666658,247.4362906329057,248.77931810035798,248.79296037121594,248.8216217445858,248.95577793069168,48.845733333333335,248.81364319846054,248.80577740824683,248.7874455555563,41.31201643208293,30.553758174141972,23.39914979410398,0.027974572649771965,-5.468087896476128,-6.279796754465998,-5.618728637212235,0.00866282029905581,0.02866036249990821,0.0199975422008524,0.010339644436089436,0.02927453567254234,0.0328888888888889,0.05340000000000002,0.07616666666666667,0.01160425831750289,0.024682187514223075,0.053565800808312136,0.013282091098790827,49.74122487868291,49.39841763365966,48.42618157783296,48.441732737870154,48.41595721518517,48.42618157783296,47.800412856625414,47.80782026403352,49.588210566304205,-51.421818505311755,1.302535807736168,1.3027777777777767,248.81841481481482,21.604608597693193,0.5532404647020442,1.95,JINDALSTEL
2018,2,240.50670833333334,240.97784374999998,240.02946874999998,240.50338541666667,97502.88458333333,240.50165416666718,240.49989791666687,240.4986805555565,240.4986239583335,240.50176927882484,240.5006509624572,240.50077709179857,240.5019233614995,241.47635367886974,240.50165416666718,239.52695465446465,240.52372333749247,240.50281395462983,240.44220488515242,240.40583585992638,48.1,240.50165276545928,240.49974270924417,240.49776742424422,41.2305802081808,30.64330345139463,22.978485300282586,-0.0008756009613331269,-3.852601083072159,-4.8747964114826345,-4.6977748888253945,0.0011183163676516685,-0.0001540826746234514,-0.0012723990422751161,-0.0011462697009069565,-0.0037269783107148754,0.006604166666666659,0.006906249999999984,0.001062499999999991,0.004008921359763059,0.007231317927734508,0.009297219811606649,-0.00031549572214030784,49.90757517728975,49.63932537079852,48.876538487450425,48.87834311690943,48.873479457326646,48.876538487450425,48.56204126271263,48.560096491036916,49.96416142128041,-51.180624306368436,0.958736571017368,0.9589479166666657,240.50356597222222,21.924421801597763,0.5491997023832562,5.0,JINDALSTEL
2018,3,211.19002185792348,211.71200000000002,210.64603278688523,211.17239344262293,150571.1431693989,211.18407213114776,211.19875519125688,211.21330200364395,211.2272486338795,211.1840932920464,211.19829834442876,211.2111355862622,211.22222588961486,212.32781847961667,211.18407213114776,210.0403257826788,211.23355897147053,211.19028044983386,211.20173615379466,211.24835019897625,48.1,211.1841080642762,211.19871839806683,211.22764619970434,41.9301555530493,31.051743420200133,23.276302216699396,-0.037760123300872486,-3.934123865637687,-4.280992328023412,-3.180191285765994,-0.014205052382345262,-0.038132597568446135,-0.023927545186100876,-0.011090303352666312,-0.029667947335983658,-0.05855737704918032,-0.08645901639344261,-0.11191256830601093,-0.010078500117496997,-0.020191287205359735,-0.0374907370660871,-0.01792412105363965,50.03405298045593,49.7094831858243,48.66597968427423,48.65696023626712,48.673833751386155,48.66597968427423,47.867273357901254,47.86243625365177,49.54193779388978,-50.95335066134058,1.0780308859340633,1.0827103825136604,211.1768087431694,22.580742855278864,0.5624757790957439,7.934426229508197,JINDALSTEL
2018,4,168.2959330673759,168.74921320921985,167.8315381205674,168.29117907801418,148350.6870567376,168.30498891843945,168.32224955673806,168.33963874113567,168.35665890957426,168.30497917736668,168.322339365185,168.34027567053894,168.35929268591656,169.23440942205903,168.30498891843945,167.37556841481987,168.37738624419086,168.25916521523385,168.28426072815458,168.36694839107537,48.1,168.30494482961586,168.3222842800088,168.35684769906726,41.160576924880175,31.341148400615573,23.85657874574959,-0.04816266309726269,-0.8291789689692055,0.43850041932230993,0.893706823055661,-0.01736018781830954,-0.054313508549863485,-0.03695332073155395,-0.01901701537759305,-0.05437156228493107,-0.06914893617021275,-0.10392287234042552,-0.13513962765957446,-0.015233086225726602,-0.030034766836405727,-0.05839451987200774,-0.02648200735267164,49.645311428597154,49.66306776951053,49.54259492898189,49.54822704066703,49.539202131375724,49.54259492898189,49.30321575552017,49.306977113770174,49.99727731110445,-50.07019264014203,0.9389638064108379,0.932546542553191,168.29064346926714,22.207555091156493,0.5910712069056416,10.983377659574469,JINDALSTEL
2019,1,150.9164946236559,151.24916129032258,150.58356989247312,150.91698924731182,149500.53548387098,150.91056129032265,150.90289247311875,150.89559641577162,150.88857096774174,150.91065892084464,150.90314566046672,150.89577032389542,150.8884067221698,151.59862971917087,150.91056129032265,150.22249286147445,150.8872900835336,150.91716585807626,150.9119087168068,150.93415184495228,48.1,150.91054718517447,150.90280609430854,150.88830967742174,41.17447093771892,31.026133711357488,23.967053582927814,0.020033085195097784,-0.9906046646996206,0.30248452473701704,1.5115733430087117,0.007513260377902977,0.022252198674840393,0.014738938296937414,0.007363601725623062,0.020578241245978044,0.030354838709677416,0.04416129032258064,0.05797849462365591,0.01186444970270769,0.023227688594053816,0.04498880585422092,0.011725431620426576,50.07484711345173,50.036935217844245,49.699324384306514,49.6943083809908,49.70348465056553,49.699324384306514,49.75786123985776,49.739472725356535,50.35196984102214,-50.228055626219025,0.6710445094861337,0.6718924731182785,150.9165734767025,22.23745157674212,0.5685582871232889,1.935483870967742,JINDALSTEL
2019,2,166.11461111111112,166.48906666666667,165.73767777777778,166.10485555555556,143506.14955555554,166.1216088888898,166.14233888888933,166.16303259259368,166.18373388888867,166.12156036885997,166.1422838590275,166.16289065212837,166.18332046189647,166.91041938421327,166.1216088888898,165.3327983935663,166.21293790769036,166.0999388254976,166.09280490290269,166.11083885271577,48.1,166.12162468589352,166.1423618530404,166.18374676767982,40.903371701377914,30.230149252271325,22.787593140554147,-0.05780783475751803,-1.6469809622006486,-2.2895549697130306,-3.309735732469648,-0.020723490167500087,-0.06176009303650168,-0.04103660286900159,-0.020429809768117986,-0.05692796106046851,-0.08296666666666667,-0.12457777777777779,-0.16546666666666668,-0.023047603137015947,-0.04574307502369994,-0.09043568033554615,-0.03605615737832116,49.123628388488996,49.08534348633738,49.03397185789456,49.03295199827068,49.03301506777324,49.03397185789456,50.04280233458607,50.057437281410955,49.02413574465792,-51.23683443201919,0.7615005529026266,0.7610111111111103,166.11053333333334,22.21353189431842,0.583505980448787,5.0,JINDALSTEL
2019,3,116.63788726333908,116.97155765920827,116.29198580034424,116.62728055077451,269551.07401032705,116.64370481927942,116.6645180722896,116.68577380952547,116.70747256884654,116.64380234080778,116.66496233470802,116.68672546156856,116.70895595969706,117.35269736859824,116.64370481927942,115.9347122699606,116.74085497868275,116.65028553949477,116.64041330468942,116.71319565950422,48.1,116.64370338179641,116.66445030246497,116.70706413315943,41.33949733143519,30.28289047406543,22.524492588771558,-0.06133069365365775,-2.918855086261243,-3.511715589120912,-3.936635431309215,-0.021159993900227537,-0.06515361888927337,-0.04399362498904584,-0.022230498128529817,-0.06248570356966091,-0.08351979345955249,-0.1272160068846816,-0.17289156626506025,-0.028986575841287637,-0.0590017468236855,-0.12350370106042274,-0.05077028239850857,48.64825322581477,48.681592774133264,48.880079363764615,48.87272772779571,48.88689595190878,48.880079363764615,49.842813850031064,49.84298799072802,49.473134507814414,-52.05331850189861,0.6855573707566293,0.6855959552495696,116.63027467010902,22.193985274177674,0.5208976871956841,7.935025817555938,JINDALSTEL
2019,4,133.23415336879432,133.59975620567374,132.8902149822695,133.24520168439716,338618.7329343972,133.21690159574726,133.18123005319188,133.14503324468268,133.10832391400643,133.21680420661568,133.18076380461292,133.1442078814533,133.10735587993508,133.94348046301067,133.21690159574726,132.49032272848387,133.083018823304,133.1440432733998,133.08626942275228,133.0655043165804,48.1,133.2169030721019,133.18131833761805,133.1087903973271,41.15140245411514,30.792074519733355,23.567319377173426,0.1030862855747577,2.5177373159187946,6.575212129935868,9.676012821809138,0.03604040200275665,0.10944832668058017,0.07340792467782353,0.036852001518186975,0.10323911501337578,0.14312943262411348,0.216832890070922,0.2924202127659575,0.05727411128592575,0.11598455119224026,0.2376120196539781,0.07847546414577952,52.23423227041479,52.02074776619174,50.444142166712304,50.449476456326245,50.43463702367666,50.444142166712304,49.48234553102084,49.48234553102163,50.15322492365756,-47.74961964272091,0.71731294358536,0.7167331560283683,133.24505762411346,22.09502099523313,0.5038901202068161,11.03058510638298,JINDALSTEL
